species	pu	amount
5	849	640000
12	849	2030000
3	850	300000
6	850	200000
9	850	410000
13	850	2820000
17	850	4010000
19	850	3930000
3	851	50000
13	851	2980000
16	851	100000
17	851	2770000
19	851	3940000
3	852	220000
6	852	120000
13	852	2760000
17	852	2480000
19	852	280000
3	853	50000
13	853	1520000
17	853	1760000
19	853	210000
2	854	270000
3	854	20000
12	854	2410000
13	854	10000
16	854	360000
17	854	2660000
2	855	290000
5	855	250000
8	855	880000
12	855	900000
16	855	100000
17	855	2050000
2	856	30000
5	856	140000
8	856	80000
12	856	250000
17	856	710000
3	858	380000
6	858	960000
16	858	140000
17	858	610000
10	859	3400000
10	860	4090000
10	861	4060000
10	862	4060000
10	863	4040000
10	864	4060000
10	865	4080000
10	866	4060000
10	867	4060000
10	868	4060000
10	869	4080000
10	870	4060000
10	871	4040000
10	872	4050000
10	873	4060000
10	874	4080000
10	875	4060000
10	876	4060000
10	877	4060000
10	878	4070000
10	879	4070000
10	880	4040000
10	881	4060000
10	882	4060000
10	883	4080000
7	884	2920000
10	884	780000
11	884	360000
11	885	4060000
7	886	10000
11	886	1610000
13	886	2440000
13	887	4060000
13	888	4080000
13	889	4040000
13	890	4060000
11	891	360000
13	891	3710000
4	892	30000
11	892	4050000
1	893	1770000
4	893	1280000
11	893	970000
16	893	700000
19	893	4060000
2	894	20000
5	894	180000
12	894	1430000
3	895	360000
6	895	180000
9	895	620000
13	895	2060000
16	895	20000
17	895	3490000
19	895	3680000
3	896	20000
6	896	60000
9	896	40000
13	896	1730000
17	896	1930000
19	896	2830000
3	897	70000
6	897	30000
13	897	1570000
17	897	360000
19	897	1040000
3	898	20000
13	898	80000
17	898	70000
2	899	50000
12	899	330000
13	899	20000
16	899	40000
17	899	160000
2	900	100000
5	900	100000
8	900	280000
12	900	3040000
16	900	120000
17	900	3700000
2	901	160000
5	901	200000
8	901	1560000
12	901	1440000
16	901	200000
17	901	3220000
2	902	100000
5	902	90000
12	902	130000
17	902	660000
10	904	4050000
10	905	4050000
10	906	4070000
10	907	4060000
10	908	4070000
10	909	4050000
10	910	4070000
10	911	4060000
10	912	4060000
10	913	4070000
10	914	4050000
10	915	4080000
10	916	4060000
10	917	4070000
10	918	4050000
10	919	4060000
10	920	4070000
10	921	4060000
10	922	4070000
10	923	4050000
10	924	4070000
10	925	4070000
10	926	4060000
10	927	4060000
7	928	400000
10	928	3650000
7	929	50000
11	929	4030000
11	930	4050000
13	930	10000
13	931	4070000
13	932	4050000
13	933	4070000
13	934	4070000
13	935	4050000
11	936	4060000
19	936	120000
11	937	4050000
19	937	660000
1	938	1080000
4	938	760000
11	938	1560000
16	938	450000
19	938	4080000
2	939	290000
5	939	900000
12	939	510000
3	940	200000
6	940	240000
9	940	1130000
13	940	1450000
16	940	60000
17	940	2800000
19	940	3560000
3	941	30000
6	941	90000
13	941	2550000
16	941	90000
17	941	2570000
19	941	4050000
2	942	100000
12	942	110000
16	942	10000
17	942	40000
5	943	40000
12	943	560000
17	943	570000
2	944	180000
5	944	50000
8	944	1260000
12	944	1230000
16	944	10000
17	944	2640000
2	945	10000
5	945	80000
8	945	20000
12	945	440000
17	945	640000
3	946	170000
6	946	740000
13	946	770000
16	946	140000
17	946	310000
10	947	3270000
10	948	3950000
10	949	3930000
10	950	3950000
10	951	3950000
10	952	3950000
10	953	3930000
10	954	3930000
10	955	3960000
10	956	3930000
10	957	3930000
10	958	3940000
10	959	3950000
10	960	3950000
10	961	3930000
10	962	3950000
10	963	3930000
10	964	3960000
10	965	3930000
10	966	3930000
10	967	3950000
10	968	3940000
10	969	3950000
10	970	3930000
10	971	3950000
7	972	2460000
10	972	10000
11	972	1460000
7	973	140000
11	973	3800000
11	974	160000
13	974	3790000
13	975	3930000
13	976	3950000
13	977	3940000
6	978	120000
13	978	3830000
4	979	750000
11	979	1650000
13	979	1530000
19	979	760000
