id,cost,status
9193,15995953,0
9194,15995953,0
9195,15837949,0
9196,15837949,0
9197,2000000,0
9198,2000000,0
9199,2000000,0
9200,2000000,0
9201,2000000,0
9202,2000000,0
9203,2000000,0
9204,2000000,0
9205,2000000,0
9206,9480623,0
9207,9480623,0
9208,12317472,0
9209,11523398,0
9210,11523398,0
9211,12306583,0
9212,12306583,0
9213,12306583,0
9214,10976024,0
9215,9401232,0
9216,9062501,0
9217,9062501,0
9218,7974728,0
9219,11160274,0
9220,11160274,0
9221,2000000,0
9222,2000000,0
9223,2000000,0
9224,2000000,0
9225,0,0
9226,2000000,0
9227,2000000,0
9228,2000000,0
9229,16471220,0
9230,18072642,0
9231,18072642,0
9232,15214851,0
9233,17740080,0
9234,13270520,0
9235,13270520,0
9236,2000000,0
9237,15995953,0
9238,15995953,0
9239,14866359,0
9240,15837949,0
9241,2000000,0
9242,2000000,0
9243,2000000,0
9244,2000000,0
9245,2000000,0
9246,2000000,0
9247,2000000,0
9248,2000000,0
9249,2000000,0
9250,9480623,0
9251,9480623,0
9252,12317472,0
9253,10477852,0
9254,11523398,0
9255,12306583,0
9256,12306583,0
9257,12306583,0
9258,10976024,0
9259,9401232,0
9260,9401232,0
9261,9062501,0
9262,9062501,0
9263,7974728,0
9264,11160274,0
9265,2000000,0
9266,2000000,0
9267,2000000,0
9268,2000000,0
9269,2000000,0
9270,0,0
9271,2000000,0
9272,12616438,0
9273,17688674,0
9274,18072642,0
9275,18072642,0
9276,18072642,0
9277,15214851,0
9278,15214851,0
9279,13270520,0
9280,16051911,0
9281,2000000,0
9282,15995953,0
9283,15995953,0
9284,14866359,0
9285,14866359,0
9286,2000000,0
9287,2000000,0
9288,2000000,0
9289,2000000,0
9290,2000000,0
9291,2000000,0
9292,2000000,0
9293,2000000,0
9294,2000000,0
9295,9480623,0
9296,9480623,0
9297,8864387,0
9298,11523398,0
9299,11523398,0
9300,12999339,0
9301,12999339,0
9302,10976024,0
9303,0,0
9304,9401232,0
9305,0,0
9306,0,0
9307,0,0
9308,11160274,0
9309,11160274,0
9310,0,0
9311,0,0
9312,0,0
9313,2000000,0
9314,2000000,0
9315,2000000,0
9316,0,0
9317,0,0
9318,0,0
9319,0,0
9320,2000000,0
9321,12616438,0
9322,17688674,0
9323,18072642,0
9324,18072642,0
9325,15214851,0
9326,15214851,0
9327,13270520,0
9328,16051911,0
9329,16051911,0
9330,2000000,0
9331,14866359,0
9332,14866359,0
9333,14866359,0
9334,2000000,0
9335,2000000,0
9336,2000000,0
9337,2000000,0
9338,2000000,0
9339,2000000,0
9340,2000000,0
9341,2000000,0
9342,2000000,0
9343,9480623,0
9344,9480623,0
9345,9480623,0
9346,8864387,0
9347,11523398,0
9348,12999339,0
9349,12999339,0
9350,10976024,0
9351,0,0
9352,0,0
9353,11160274,0
9354,11160274,0
9355,0,0
9356,0,0
9357,2000000,0
9358,2000000,0
9359,0,0
9360,2000000,0
9361,0,0
9362,0,0
9363,0,0
9364,12616438,0
9365,17688674,0
9366,17688674,0
9367,18072642,0
9368,18072642,0
9369,15214851,0
9370,15214851,0
9371,13270520,0
9372,16051911,0
9373,2000000,0
9374,2000000,0
9375,14866359,0
9376,14866359,0
9377,14866359,0
9378,2000000,0
9379,2000000,0
9380,2000000,0
9381,2000000,0
9382,2000000,0
9383,2000000,0
9384,2000000,0
9385,2000000,0
9386,2000000,0
9387,9480623,0
9388,9480623,0
9389,8864387,0
9390,10861634,0
9391,11523398,0
9392,12999339,0
9393,12999339,0
9394,9019771,0
9395,0,0
9396,11160274,0
9397,0,0
9398,0,0
9399,0,0
9400,2000000,0
9401,2000000,0
9402,0,0
9403,2000000,0
9404,2000000,0
9405,16718890,0
9406,17688674,0
9407,18862052,0
9408,18862052,0
9409,15214851,0
9410,15978451,0
9411,15978451,0
9412,16051911,0
9413,16051911,0
9414,2000000,0
9415,14866359,0
9416,14866359,0
9417,14866359,0
9418,2000000,0
9419,2000000,0
9420,2000000,0
9421,2000000,0
9422,2000000,0
9423,2000000,0
9424,2000000,0
9425,2000000,0
9426,2000000,0
9427,9687250,0
9428,14054816,0
9429,14054816,0
9430,14472304,0
9431,8864387,0
9432,8365346,0
9433,10001153,0
9434,10976024,0
9435,0,0
9436,0,0
9437,0,0
9438,2000000,0
9439,2000000,0
9440,2000000,0
9441,2000000,0
9442,12616438,0
9443,17688674,0
9444,17688674,0
9445,18862052,0
9446,18862052,0
9447,15978451,0
9448,15978451,0
9449,16051911,0
9450,16051911,0
9451,2000000,0
9452,2000000,0
9453,14866359,0
9454,14866359,0
9455,14866359,0
9456,2000000,0
9457,2000000,0
9458,2000000,0
9459,2000000,0
9460,2000000,0
9461,2000000,0
9462,2000000,0
9463,2000000,0
9464,2000000,0
9465,9687250,0
9466,14054816,0
9467,14472304,0
9468,10861634,0
9469,8365346,0
9470,10001153,0
9471,10976024,0
9472,10976024,0
9473,9019771,0
9474,0,0
9475,11160274,0
9476,0,0
9477,2000000,0
9478,2000000,0
9479,0,0
9480,0,0
9481,0,0
9482,2000000,0
9483,16718890,0
9484,17688674,0
9485,18862052,0
9486,18862052,0
9487,2000000,0
9488,15978451,0
9489,15978451,0
9490,16051911,0
9491,16051911,0
9492,2000000,0
9493,2000000,0
9494,2000000,0
9495,2000000,0
9496,2000000,0
9497,2000000,0
9498,2000000,0
9499,2000000,0
9500,2000000,0
9501,2000000,0
9502,2000000,0
9503,2000000,0
9504,2000000,0
9505,9687250,0
9506,14054816,0
9507,14054816,0
9508,14472304,0
9509,10861634,0
9510,10001153,0
9511,10001153,0
9512,10924139,0
9513,0,0
9514,10657808,0
9515,0,0
9516,0,0
9517,0,0
9518,0,0
9519,0,0
9520,0,0
9521,2000000,0
9522,0,0
9523,2000000,0
9524,16718890,0
9525,17688674,0
9526,17688674,0
9527,18862052,0
9528,18862052,0
9529,15978451,0
9530,15978451,0
9531,16051911,0
9532,16051911,0
9533,2000000,0
9534,2000000,0
9535,2000000,0
9536,2000000,0
9537,2000000,0
9538,2000000,0
9539,2000000,0
9540,2000000,0
9541,2000000,0
9542,2000000,0
9543,2000000,0
9544,2000000,0
9545,2000000,0
9546,2000000,0
9547,9687250,0
9548,14054816,0
9549,14472304,0
9550,10861634,0
9551,8365346,0
9552,10001153,0
9553,10924139,0
9554,0,0
9555,10657808,0
9556,10657808,0
9557,0,0
9558,0,0
9559,5143395,0
9560,0,0
9561,2000000,0
9562,0,0
9563,0,0
9564,2000000,0
9565,2000000,0
9566,16718890,0
9567,16718890,0
9568,17688674,0
9569,18862052,0
9570,14483279,0
9571,15978451,0
9572,15978451,0
9573,18902644,0
9574,18902644,0
9575,2000000,0
9576,2000000,0
9577,2000000,0
9578,2000000,0
9579,2000000,0
9580,2000000,0
9581,2000000,0
9582,2000000,0
9583,2000000,0
9584,2000000,0
9585,2000000,0
9586,2000000,0
9587,2000000,0
9588,9687250,0
9589,14054816,0
9590,14054816,0
9591,9932180,0
9592,9932180,0
9593,10001153,0
9594,10001153,0
9595,0,0
9596,10657808,0
9597,11502385,0
9598,10208040,0
9599,2000000,0
9600,5143395,0
9601,5143395,0
9602,0,0
9603,2000000,0
9604,2000000,0
9605,0,0
9606,2000000,0
9607,16718890,0
9608,16718890,0
9609,16718890,0
9610,18862052,0
9611,18862052,0
9612,14483279,0
9613,15978451,0
9614,18902644,0
9615,18902644,0
9616,2000000,0
9617,2000000,0
9618,2000000,0
9619,2000000,0
9620,2000000,0
9621,2000000,0
9622,2000000,0
9623,2000000,0
9624,2000000,0
9625,2000000,0
9626,2000000,0
9627,2000000,0
9628,2000000,0
9629,2000000,0
9630,9687250,0
9631,14054816,0
9632,14054816,0
9633,9932180,0
9634,9932180,0
9635,10001153,0
9636,0,0
9637,0,0
9638,10657808,0
9639,10657808,0
9640,11502385,0
9641,2000000,0
9642,2000000,0
9643,5143395,0
9644,0,0
9645,0,0
9646,2000000,0
9647,2000000,0
9648,2000000,0
9649,0,0
9650,2000000,0
9651,16718890,0
9652,16718890,0
9653,16956366,0
9654,16956366,0
9655,14483279,0
9656,14483279,0
9657,21357486,0
9658,21357486,0
9659,18902644,0
9660,2000000,0
9661,2000000,0
9662,2000000,0
9663,2000000,0
9664,2000000,0
9665,2000000,0
9666,2000000,0
9667,2000000,0
9668,2000000,0
9669,2000000,0
9670,2000000,0
9671,2000000,0
9672,2000000,0
9673,9687250,0
9674,14054816,0
9675,14054816,0
9676,11439476,0
9677,7920786,0
9678,10001153,0
9679,0,0
9680,0,0
9681,10657808,0
9682,0,0
9683,0,0
9684,5143395,0
9685,5143395,0
9686,0,0
9687,0,0
9688,2000000,0
9689,0,0
9690,2000000,0
9691,0,0
9692,16718890,0
9693,16718890,0
9694,16718890,0
9695,16956366,0
9696,16956366,0
9697,14483279,0
9698,14483279,0
9699,21357486,0
9700,18902644,0
9701,2000000,0
9702,2000000,0
9703,2000000,0
9704,2000000,0
9705,2000000,0
9706,2000000,0
9707,2000000,0
9708,2000000,0
9709,2000000,0
9710,2000000,0
9711,2000000,0
9712,2000000,0
9713,2000000,0
9714,2000000,0
9715,9687250,0
9716,14054816,0
9717,14054816,0
9718,11439476,0
9719,7920786,0
9720,0,0
9721,0,0
9722,10976024,0
9723,0,0
9724,10657808,0
9725,10657808,0
9726,0,0
9727,5143395,0
9728,0,0
9729,0,0
9730,2000000,0
9731,2000000,0
9732,0,0
9733,0,0
9734,2000000,0
9735,16718890,0
9736,16718890,0
9737,16956366,0
9738,16956366,0
9739,14483279,0
9740,14483279,0
9741,21357486,0
9742,21357486,0
9743,18902644,0
9744,2000000,0
9745,2000000,0
9746,2000000,0
9747,2000000,0
9748,2000000,0
9749,2000000,0
9750,2000000,0
9751,2000000,0
9752,8197180,0
9753,8197180,0
9754,2000000,0
9755,2000000,0
9756,8283030,0
9757,9687250,0
9758,14054816,0
9759,14054816,0
9760,11439476,0
9761,11439476,0
9762,0,0
9763,0,0
9764,9171149,0
9765,10976024,0
9766,12530268,0
9767,12530268,0
9768,0,0
9769,5143395,0
9770,5143395,0
9771,0,0
9772,0,0
9773,2000000,0
9774,2000000,0
9775,0,0
9776,16718890,0
9777,16718890,0
9778,16956366,0
9779,16956366,0
9780,16956366,0
9781,14483279,0
9782,21357486,0
9783,21357486,0
9784,18902644,0
9785,2000000,0
9786,2000000,0
9787,2000000,0
9788,2000000,0
9789,2000000,0
9790,2000000,0
9791,2000000,0
9792,2000000,0
9793,8197180,0
9794,8197180,0
9795,8197180,0
9796,2000000,0
9797,2000000,0
9798,8283030,0
9799,9687250,0
9800,14054816,0
9801,11439476,0
9802,11439476,0
9803,11159135,0
9804,0,0
9805,0,0
9806,10976024,0
9807,10976024,0
9808,12530268,0
9809,12530268,0
9810,0,0
9811,5143395,0
9812,5143395,0
9813,2000000,0
9814,2000000,0
9815,0,0
9816,2000000,0
9817,2000000,0
9818,2000000,0
9819,14947439,0
9820,16956366,0
9821,13574483,0
9822,14483279,0
9823,18636332,0
9824,21357486,0
9825,21357486,0
9826,18670324,0
9827,2000000,0
9828,2000000,0
9829,2000000,0
9830,2000000,0
9831,2000000,0
9832,2000000,0
9833,2000000,0
9834,2000000,0
9835,8197180,0
9836,8197180,0
9837,8197180,0
9838,2000000,0
9839,8283030,0
9840,8283030,0
9841,8283030,0
9842,11439476,0
9843,11439476,0
9844,11534767,0
9845,11534767,0
9846,0,0
9847,10976024,0
9848,12530268,0
9849,12530268,0
9850,0,0
9851,0,0
9852,2000000,0
9853,0,0
9854,2000000,0
9855,0,0
9856,2000000,0
9857,0,0
9858,0,0
9859,0,0
9860,2000000,0
9861,14947439,0
9862,16956366,0
9863,13574483,0
9864,14483279,0
9865,18636332,0
9866,18636332,0
9867,21357486,0
9868,18670324,0
9869,13998092,0
9870,2000000,0
9871,2000000,0
9872,2000000,0
9873,11418560,0
9874,11418560,0
9875,11418560,0
9876,2000000,0
9877,13062162,0
9878,13062162,0
9879,9864740,0
9880,9864740,0
9881,8857193,0
9882,8283030,0
9883,8283030,0
9884,10421785,0
9885,11439476,0
9886,11534767,0
9887,11534767,0
9888,11159135,0
9889,11251579,0
9890,12134311,0
9891,12530268,0
9892,0,0
9893,0,0
9894,0,0
9895,0,0
9896,2000000,0
9897,0,0
9898,0,0
9899,0,0
9900,2000000,0
9901,0,0
9902,0,0
9903,2000000,0
9904,2000000,0
9905,2000000,0
9906,14947439,0
9907,16956366,0
9908,13574483,0
9909,14483279,0
9910,18636332,0
9911,18636332,0
9912,21357486,0
9913,18670324,0
9914,13998092,0
9915,2000000,0
9916,2000000,0
9917,11418560,0
9918,11418560,0
9919,11418560,0
9920,2000000,0
9921,2000000,0
9922,13062162,0
9923,13062162,0
9924,9864740,0
9925,9864740,0
9926,8857193,0
9927,8283030,0
9928,10421785,0
9929,11439476,0
9930,11439476,0
9931,11534767,0
9932,11534767,0
9933,0,0
9934,0,0
9935,12134311,0
9936,12134311,0
9937,0,0
9938,8309267,0
9939,0,0
9940,2000000,0
9941,0,0
9942,2000000,0
9943,0,0
9944,0,0
9945,2000000,0
9946,2000000,0
9947,2000000,0
9948,0,0
9949,2000000,0
9950,14947439,0
9951,14947439,0
9952,13574483,0
9953,13574483,0
9954,18636332,0
9955,18636332,0
9956,18670324,0
9957,18670324,0
9958,13998092,0
9959,2000000,0
9960,2000000,0
9961,2000000,0
9962,11418560,0
9963,11418560,0
9964,11418560,0
9965,2000000,0
9966,13062162,0
9967,13062162,0
9968,9864740,0
9969,9864740,0
9970,8857193,0
9971,8857193,0
9972,10421785,0
9973,10421785,0
9974,11093080,0
9975,11534767,0
9976,11534767,0
9977,11159135,0
9978,11132551,0
9979,11251579,0
9980,12134311,0
9981,12134311,0
9982,8800542,0
9983,0,0
9984,0,0
9985,2000000,0
9986,2000000,0
9987,0,0
9988,0,0
9989,0,0
9990,2000000,0
9991,2000000,0
9992,2000000,0
9993,2000000,0
9994,2000000,0
9995,14947439,0
9996,14947439,0
9997,13574483,0
9998,2000000,0
9999,18636332,0
10000,18636332,0
10001,18670324,0
10002,18670324,0
10003,13998092,0
10004,2000000,0
10005,2000000,0
10006,11418560,0
10007,11418560,0
10008,11418560,0
10009,2000000,0
10010,2000000,0
10011,13062162,0
10012,13062162,0
10013,9864740,0
10014,9864740,0
10015,8857193,0
10016,10421785,0
10017,10421785,0
10018,11093080,0
10019,11420561,0
10020,11534767,0
10021,11534767,0
10022,11132551,0
10023,11251579,0
10024,12134311,0
10025,12134311,0
10026,8800542,0
10027,8800542,0
10028,2000000,0
10029,2000000,0
10030,2000000,0
10031,0,0
10032,0,0
10033,0,0
10034,2000000,0
10035,0,0
10036,0,0
10037,0,0
10038,2000000,0
10039,14947439,0
10040,14947439,0
10041,13574483,0
10042,13574483,0
10043,18636332,0
10044,18636332,0
10045,18636332,0
10046,18670324,0
10047,13998092,0
10048,2000000,0
10049,2000000,0
10050,2000000,0
10051,11418560,0
10052,11418560,0
10053,12557363,0
10054,12557363,0
10055,13062162,0
10056,13062162,0
10057,9864740,0
10058,9864740,0
10059,6800835,0
10060,12127299,0
10061,10421785,0
10062,10568705,0
10063,12572883,0
10064,11534767,0
10065,11534767,0
10066,11534767,0
10067,11132551,0
10068,11251579,0
10069,12134311,0
10070,12134311,0
10071,8800542,0
10072,8800542,0
10073,8809788,0
10074,2000000,0
10075,2000000,0
10076,2000000,0
10077,2000000,0
10078,0,0
10079,2000000,0
10080,0,0
10081,0,0
10082,2000000,0
10083,2000000,0
10084,14947439,0
10085,14947439,0
10086,13574483,0
10087,2000000,0
10088,18636332,0
10089,18636332,0
10090,18670324,0
10091,13998092,0
10092,13998092,0
10093,2000000,0
10094,2000000,0
10095,11418560,0
10096,11418560,0
10097,11418560,0
10098,12557363,0
10099,12557363,0
10100,13062162,0
10101,13062162,0
10102,9864740,0
10103,9864740,0
10104,8857193,0
10105,12127299,0
10106,10421785,0
10107,12572883,0
10108,11420561,0
10109,11534767,0
10110,11534767,0
10111,11132551,0
10112,11251579,0
10113,12134311,0
10114,12134311,0
10115,10366643,0
10116,8800542,0
10117,8809788,0
10118,8809788,0
10119,0,0
10120,0,0
10121,2000000,0
10122,2000000,0
10123,2000000,0
10124,0,0
10125,0,0
10126,2000000,0
10127,0,0
10128,2000000,0
10129,2000000,0
10130,2000000,0
10131,2000000,0
10132,2000000,0
10133,2000000,0
10134,2000000,0
10135,16489197,0
10136,16489197,0
10137,16489197,0
10138,13998092,0
10139,2000000,0
10140,2000000,0
10141,2000000,0
10142,11418560,0
10143,11418560,0
10144,12557363,0
10145,12557363,0
10146,13678536,0
10147,13678536,0
10148,9864740,0
10149,9864740,0
10150,6800835,0
10151,12127299,0
10152,10421785,0
10153,10568705,0
10154,12572883,0
10155,11420561,0
10156,11420561,0
10157,11350325,0
10158,10991579,0
10159,10623089,0
10160,10623089,0
10161,0,0
10162,8800542,0
10163,8800542,0
10164,10280087,0
10165,8809788,0
10166,2000000,0
10167,0,0
10168,0,0
10169,0,0
10170,0,0
10171,2000000,0
10172,0,0
10173,0,0
10174,0,0
10175,2000000,0
10176,0,0
10177,2000000,0
10178,2000000,0
10179,2000000,0
10180,2000000,0
10181,2000000,0
10182,2000000,0
10183,2000000,0
10184,16489197,0
10185,16489197,0
10186,13998092,0
10187,13998092,0
10188,2000000,0
10189,2000000,0
10190,11418560,0
10191,11418560,0
10192,11418560,0
10193,12557363,0
10194,12557363,0
10195,13678536,0
10196,13062162,0
10197,9864740,0
10198,9864740,0
10199,12127299,0
10200,12127299,0
10201,10421785,0
10202,12572883,0
10203,12572883,0
10204,11420561,0
10205,11350325,0
10206,10991579,0
10207,10991579,0
10208,10623089,0
10209,0,0
10210,8800542,0
10211,8800542,0
10212,10280087,0
10213,8809788,0
10214,0,0
10215,0,0
10216,2000000,0
10217,0,0
10218,0,0
10219,2000000,0
10220,0,0
10221,0,0
10222,0,0
10223,2000000,0
10224,11637046,0
10225,13086152,0
10226,17610932,0
10227,17610932,0
10228,16458350,0
10229,16458350,0
10230,2000000,0
10231,16489197,0
10232,16489197,0
10233,13998092,0
10234,2000000,0
10235,2000000,0
10236,2000000,0
10237,11418560,0
10238,11418560,0
10239,12557363,0
10240,12557363,0
10241,13678536,0
10242,13678536,0
10243,13678536,0
10244,9864740,0
10245,6800835,0
10246,12127299,0
10247,10568705,0
10248,10568705,0
10249,14063506,0
10250,14063506,0
10251,11420561,0
10252,8472995,0
10253,10623089,0
10254,10623089,0
10255,8800542,0
10256,10280087,0
10257,10280087,0
10258,8809788,0
10259,0,0
10260,0,0
10261,2000000,0
10262,2000000,0
10263,0,0
10264,2000000,0
10265,2000000,0
10266,2000000,0
10267,2000000,0
10268,0,0
10269,11637046,0
10270,11637046,0
10271,13086152,0
10272,17610932,0
10273,16458350,0
10274,16458350,0
10275,16458350,0
10276,16489197,0
10277,16489197,0
10278,13998092,0
10279,13998092,0
10280,2000000,0
10281,2000000,0
10282,2000000,0
10283,11418560,0
10284,11418560,0
10285,12557363,0
10286,12557363,0
10287,13678536,0
10288,13678536,0
10289,13678536,0
10290,9177811,0
10291,12127299,0
10292,12127299,0
10293,10568705,0
10294,14063506,0
10295,14063506,0
10296,14063506,0
10297,8472995,0
10298,8472995,0
10299,10623089,0
10300,0,0
10301,0,0
10302,8800542,0
10303,10280087,0
10304,8809788,0
10305,0,0
10306,2000000,0
10307,2000000,0
10308,0,0
10309,2000000,0
10310,2000000,0
10311,2000000,0
10312,2000000,0
10313,2000000,0
10314,0,0
10315,11637046,0
10316,13086152,0
10317,17610932,0
10318,17610932,0
10319,16458350,0
10320,16458350,0
10321,2000000,0
10322,2000000,0
10323,2000000,0
10324,2000000,0
10325,2000000,0
10326,2000000,0
10327,2000000,0
10328,2000000,0
10329,2000000,0
10330,12557363,0
10331,12557363,0
10332,12557363,0
10333,13678536,0
10334,13678536,0
10335,9177811,0
10336,2000000,0
10337,0,0
10338,0,0
10339,10568705,0
10340,14063506,0
10341,14063506,0
10342,11068780,0
10343,10652675,0
10344,10623089,0
10345,10280087,0
10346,0,0
10347,8809788,0
10348,0,0
10349,0,0
10350,0,0
10351,2000000,0
10352,0,0
10353,0,0
10354,2000000,0
10355,2000000,0
10356,0,0
10357,0,0
10358,2000000,0
10359,0,0
10360,11637046,0
10361,11637046,0
10362,13086152,0
10363,17610932,0
10364,16458350,0
10365,16458350,0
10366,16458350,0
10367,2000000,0
10368,2000000,0
10369,2000000,0
10370,2000000,0
10371,2000000,0
10372,2000000,0
10373,2000000,0
10374,2000000,0
10375,2000000,0
10376,12557363,0
10377,12557363,0
10378,13678536,0
10379,13678536,0
10380,13678536,0
10381,9177811,0
10382,2000000,0
10383,10568705,0
10384,14063506,0
10385,14063506,0
10386,14063506,0
10387,10652675,0
10388,10652675,0
10389,0,0
10390,0,0
10391,0,0
10392,0,0
10393,0,0
10394,0,0
10395,0,0
10396,0,0
10397,2000000,0
10398,2000000,0
10399,2000000,0
10400,0,0
10401,2000000,0
10402,0,0
10403,11637046,0
10404,13086152,0
10405,13086152,0
10406,17610932,0
10407,16458350,0
10408,16458350,0
10409,2000000,0
10410,2000000,0
10411,2000000,0
10412,2000000,0
10413,2000000,0
10414,2000000,0
10415,2000000,0
10416,2000000,0
10417,10508860,0
10418,12557363,0
10419,12557363,0
10420,12342230,0
10421,13678536,0
10422,13678536,0
10423,11990667,0
10424,2000000,0
10425,8256443,0
10426,14063506,0
10427,14063506,0
10428,10652675,0
10429,0,0
10430,10623089,0
10431,0,0
10432,8809788,0
10433,2000000,0
10434,0,0
10435,0,0
10436,0,0
10437,2000000,0
10438,2000000,0
10439,0,0
10440,11637046,0
10441,11637046,0
10442,13086152,0
10443,17610932,0
10444,16458350,0
10445,16458350,0
10446,16458350,0
10447,2000000,0
10448,2000000,0
10449,2000000,0
10450,2000000,0
10451,2000000,0
10452,2000000,0
10453,2000000,0
10454,2000000,0
10455,10508860,0
10456,12557363,0
10457,12557363,0
10458,13678536,0
10459,13678536,0
10460,11990667,0
10461,9177811,0
10462,2000000,0
10463,10568705,0
10464,14063506,0
10465,14063506,0
10466,11068780,0
10467,10652675,0
10468,10652675,0
10469,10623089,0
10470,0,0
10471,10280087,0
10472,8809788,0
10473,0,0
10474,2000000,0
10475,2000000,0
10476,0,0
10477,2000000,0
10478,0,0
10479,2000000,0
10480,0,0
10481,2000000,0
10482,0,0
10483,0,0
10484,11637046,0
10485,13086152,0
10486,15231925,0
10487,17610932,0
10488,16458350,0
10489,16458350,0
10490,2000000,0
10491,2000000,0
10492,2000000,0
10493,2000000,0
10494,2000000,0
10495,2000000,0
10496,2000000,0
10497,2000000,0
10498,10508860,0
10499,12171073,0
10500,12342230,0
10501,12342230,0
10502,12342230,0
10503,11990667,0
10504,11990667,0
10505,2000000,0
10506,7596594,0
10507,14063506,0
10508,8866181,0
10509,10652675,0
10510,10652675,0
10511,0,0
10512,9273710,0
10513,0,0
10514,8294999,0
10515,8294999,0
10516,0,0
10517,2000000,0
10518,0,0
10519,0,0
10520,2000000,0
10521,2000000,0
10522,0,0
10523,0,0
10524,2000000,0
10525,2000000,0
10526,2000000,0
10527,22993142,0
10528,11637046,0
10529,15231925,0
10530,15231925,0
10531,17610932,0
10532,16458350,0
10533,16458350,0
10534,2000000,0
10535,2000000,0
10536,9866917,0
10537,10612630,0
10538,10612630,0
10539,10612630,0
10540,9751640,0
10541,11298906,0
10542,10508860,0
10543,14139422,0
10544,14139422,0
10545,12003040,0
10546,12003040,0
10547,11990667,0
10548,11990667,0
10549,13813447,0
10550,7596594,0
10551,9719119,0
10552,9719119,0
10553,8866181,0
10554,0,0
10555,8839093,0
10556,0,0
10557,9273710,0
10558,2000000,0
10559,8294999,0
10560,0,0
10561,2000000,0
10562,0,0
10563,2000000,0
10564,2000000,0
10565,0,0
10566,2000000,0
10567,0,0
10568,2000000,0
10569,22993142,0
10570,15231925,0
10571,15231925,0
10572,17610932,0
10573,16458350,0
10574,16458350,0
10575,2000000,0
10576,2000000,0
10577,2000000,0
10578,9866917,0
10579,10612630,0
10580,10612630,0
10581,10612630,0
10582,11298906,0
10583,11298906,0
10584,12171073,0
10585,14139422,0
10586,14139422,0
10587,12003040,0
10588,11990667,0
10589,11990667,0
10590,9642737,0
10591,7596594,0
10592,9719119,0
10593,8866181,0
10594,0,0
10595,0,0
10596,0,0
10597,9273710,0
10598,9273710,0
10599,0,0
10600,8294999,0
10601,2000000,0
10602,2000000,0
10603,2000000,0
10604,0,0
10605,2000000,0
10606,0,0
10607,2000000,0
10608,22993142,0
10609,2000000,0
10610,15231925,0
10611,15231925,0
10612,2000000,0
10613,2000000,0
10614,2000000,0
10615,2000000,0
10616,2000000,0
10617,9866917,0
10618,10612630,0
10619,10612630,0
10620,10612630,0
10621,11298906,0
10622,11298906,0
10623,11298906,0
10624,14139422,0
10625,14139422,0
10626,12003040,0
10627,12003040,0
10628,11990667,0
10629,9642737,0
10630,0,0
10631,7596594,0
10632,9719119,0
10633,9719119,0
10634,8962480,0
10635,0,0
10636,7138428,0
10637,0,0
10638,0,0
10639,0,0
10640,0,0
10641,0,0
10642,0,0
10643,0,0
10644,0,0
10645,2000000,0
10646,2000000,0
10647,0,0
10648,0,0
10649,2000000,0
10650,0,0
10651,22993142,0
10652,15231925,0
10653,15231925,0
10654,15231925,0
10655,2000000,0
10656,2000000,0
10657,2000000,0
10658,2000000,0
10659,2000000,0
10660,9866917,0
10661,10612630,0
10662,10612630,0
10663,10612630,0
10664,11298906,0
10665,11298906,0
10666,12438007,0
10667,14139422,0
10668,14139422,0
10669,12003040,0
10670,11990667,0
10671,11990667,0
10672,9642737,0
10673,7596594,0
10674,9719119,0
10675,8962480,0
10676,9487647,0
10677,0,0
10678,0,0
10679,2000000,0
10680,0,0
10681,2000000,0
10682,0,0
10683,2000000,0
10684,2000000,0
10685,2000000,0
10686,2000000,0
10687,22993142,0
10688,2000000,0
10689,15231925,0
10690,15231925,0
10691,2000000,0
10692,2000000,0
10693,2000000,0
10694,2000000,0
10695,2000000,0
10696,10011634,0
10697,10612630,0
10698,10612630,0
10699,10612630,0
10700,11298906,0
10701,11298906,0
10702,11298906,0
10703,14139422,0
10704,14139422,0
10705,10913211,0
10706,11990667,0
10707,11990667,0
10708,12817082,0
10709,7596594,0
10710,9719119,0
10711,9719119,0
10712,8962480,0
10713,0,0
10714,7755899,0
10715,7138428,0
10716,2000000,0
10717,0,0
10718,2000000,0
10719,0,0
10720,0,0
10721,2000000,0
10722,2000000,0
10723,2000000,0
10724,22993142,0
10725,15231925,0
10726,15231925,0
10727,15231925,0
10728,2000000,0
10729,2000000,0
10730,2000000,0
10731,2000000,0
10732,2000000,0
10733,10011634,0
10734,10612630,0
10735,10612630,0
10736,10612630,0
10737,11298906,0
10738,11298906,0
10739,12438007,0
10740,14139422,0
10741,14139422,0
10742,11990667,0
10743,11990667,0
10744,12817082,0
10745,12817082,0
10746,7596594,0
10747,9719119,0
10748,8962480,0
10749,0,0
10750,8839093,0
10751,7755899,0
10752,2000000,0
10753,2000000,0
10754,0,0
10755,0,0
10756,2000000,0
10757,2000000,0
10758,0,0
10759,2000000,0
10760,2000000,0
10761,2000000,0
10762,22993142,0
10763,2000000,0
10764,2000000,0
10765,2000000,0
10766,2000000,0
10767,2000000,0
10768,2000000,0
10769,2000000,0
10770,2000000,0
10771,10011634,0
10772,11894760,0
10773,11894760,0
10774,10612630,0
10775,11298906,0
10776,11298906,0
10777,11298906,0
10778,14139422,0
10779,10913211,0
10780,10913211,0
10781,10248885,0
10782,12817082,0
10783,12817082,0
10784,0,0
10785,2000000,0
10786,2000000,0
10787,8962480,0
10788,8962480,0
10789,0,0
10790,0,0
10791,7138428,0
10792,2000000,0
10793,0,0
10794,2000000,0
10795,0,0
10796,2000000,0
10797,2000000,0
10798,0,0
10799,22993142,0
